,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,80.4344061943,5,24,176.75908154,40.6341461305,0.054475916541,54.4037024524,57.2702788027,135.846457397
