,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,70.4208143338,5,24,156.731897819,40.4203406794,0.393486337486,2.95709464204,23.1133680364,33.6035811182
