,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,22.5422860598,5,24,60.9748412714,15.9299879564,0.0983929130838,9.59248860027,0.104582369719,10.4853757201
