,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal,theta(cost=high),theta(cost=low)
0,0,True,63.6098918282,5,24,143.110052808,8.80134433534,0.00418386358507,0.351057964485,27.9798409752,142.29191476
