,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,54.147348349,5,24,124.18496585,28.8921799328,0.00432696241582,6.18426032874,23.4040482595,78.2618054361
