,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,49.5649250897,5,24,115.020119331,168.121997259,0.0238807405011,26.5256128292,163.594729425,156.312842263
