,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,36.2151601977,5,24,88.3205895472,74.4996039603,0.0822270750495,16.0099390707,9.56945899696,18.4610949671
