,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,51.1424955759,5,24,118.175260304,16.3418316012,0.124283072818,0.00430229303861,12.1465760897,42.1087651278
