,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal,theta(cost=high),theta(cost=low)
0,0,True,61.9131573253,5,24,139.716583802,15.1859050275,0.293997938511,2.25346062258,28.2794073856,32.5562698141
