,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,57.0287996061,5,24,129.947868364,6.99400254685,0.251700763426,2.06065775359,19.4529542838,38.1260458268
