,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,56.3819587452,5,24,128.654186642,43.0169835108,0.379010632923,0.0710400308175,4.31994623228,21.1317734131
