,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,68.8461623352,5,24,153.582593822,41.2407654815,0.0618139840987,59.5772680278,75.5971394181,117.244240796
