,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,49.5485757194,5,24,114.987420591,6.16975783493,0.210367069744,0.548658042597,11.9126118299,46.780373545
