,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,40.1797709385,5,24,96.2498110287,35.2415520797,0.366045408863,0.541492896751,6.51268719265,3.23596661032
