,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,72.1657978927,5,24,160.221864937,87.2384394514,0.040659478279,0.0100453035359,82.4125747335,258.236875591
