,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,77.4363258035,5,24,170.762920759,20.7672371756,0.0864190050805,4.62885367508,54.4632612691,122.475853854
