,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,67.082814285,5,24,150.055897722,34.6369037164,0.218129006927,25.019142297,19.9076196245,36.3508364562
