,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,39.0193054478,5,24,93.9288800474,41.367511033,0.0257448652816,48.6236869023,7.52572895284,17.7774745625
