,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,62.7636537411,5,24,141.417576634,40.2043210731,0.56177480137,163.862264699,3.8605257551,35.3560632771
