,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,71.9539804572,5,24,159.798230066,491.028632,0.0398116680968,50.770245786,680.750616465,1268.04538307
