,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,50.6491719984,5,24,117.188613149,19.3165384851,0.0972714689729,34.4126607497,0.847856639994,117.613033797
