,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,71.1595636955,5,24,158.209396543,78.907549375,0.0558772345138,5.23058576879,49.7897675246,70.8976008804
