,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,99.0644838558,5,24,214.019236863,244.878978219,0.0340962096436,13.4742046731,1481.38568969,1920.71912811
