,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_rel_trunc,theta(cost=high),theta(cost=low)
0,0,True,39.186768359,5,24,94.2638058697,204.303682024,1.4863869927,18.6608109239,74.5632086024,94.6853939314
