,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,76.9971028516,6,24,173.062528685,29.4566623695,10.7108984808,0.314020566621,3.72559943792,35.5038817271,83.7226236323
