,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,49.57500958,5,24,115.040288312,38.2156691223,0.383809092528,40.0589446182,1.75547555217,37.5251129055
