,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,99.1605562011,5,24,214.211381554,48.7562288377,0.0164480431522,84.4209374173,71.0122728813,284.327857597
