,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,63.492061063,6,24,146.052445108,49.0826253414,4.87591378569,0.546274956668,0.362086135074,16.2524464554,20.3856670864
