,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,49.8652619055,5,24,115.620792963,549.231578753,0.56091788537,117.669988198,238.373540827,582.389015066
