,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal_trunc,theta(cost=high),theta(cost=low)
0,0,True,60.6385203651,5,24,137.167309882,6.61658706897,0.0552815868772,5.44564891442,26.4315519174,94.8722807617
