,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,36.1029687524,6,24,91.2742604869,99.8224994086,0.378891043415,0.0684719770031,0.720955763481,62.2690682061,73.5310315246
