,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,38.8349956246,5,24,93.560260401,30.2456278483,0.00163001614189,41.7832280845,3.22214014306,36.8919598845
