,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,35.928850641,6,24,90.9260242641,15.8702911392,143.680684854,0.0843124029661,8.85166544053,40.9960021722,82.2493056138
