,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,42.54263917,5,24,100.975547492,244.623896415,0.309341525894,44.9078798716,161.737475204,78.4502459639
