,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,42.1288100473,5,24,100.147889246,37.3131114102,0.0397837556271,53.0342605742,30.6010424683,27.2044041019
