,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,74.1256183619,5,24,164.141505876,6.51991051502,0.306180349617,2.10064542218,32.0142041742,59.57201101
