,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,70.1178779198,5,24,156.126024991,39.5081819286,0.387060833185,8.07331721716,21.9652710784,33.393812928
