,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,51.7208498836,5,24,119.331968919,6.40693095903,0.132566575899,0.214046992976,17.2099666445,71.4557292573
