,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,55.5797980447,5,24,127.049865241,5.4307498835,0.0366314248067,9.50475564062,28.0107479152,50.5716344712
