,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,77.9864220115,5,24,171.863113175,17.9694368319,0.163159890365,0.131073122703,35.7205606045,144.020572211
