,iteration,success,nllh,k,N,bic,c,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,72.990498499,5,24,161.87126615,39.1634759312,0.339848442979,6.16386769543,16.683041668,45.0061775633
