,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,58.973739138,5,24,133.837747428,33.6779038737,0.0733516400139,5.04164052282,20.2729479311,82.148441247
