,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,83.161011273,5,24,182.212291698,76.0016326874,0.0173142971045,64.9602949065,96.8630760708,288.050256312
