,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,61.1428135913,5,24,138.175896334,37.3249553251,0.0721556110595,3.48697895289,70.4271940848,122.094956028
