,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,54.000311209,5,24,123.89089157,48.3089335432,0.0174186892478,31.8892524021,8.06303737693,57.2354419967
