,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,48.819293922,6,24,116.706910826,60.6946719551,0.590147412886,0.57939396948,0.159814891721,0.975534827818,24.4895468858
