,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,71.7319273357,5,24,159.354123823,44.2242025972,0.456209112266,23.2942758246,25.9957144845,34.3324438575
