,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,39.6052253064,5,24,95.1007197646,22.9002947399,0.0150453480345,151.533287485,4.70698959786,31.1507184421
