,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,86.9548184426,5,24,189.799906037,38.3808942605,0.0509306110949,59.9722850883,151.579231347,150.711133336
