,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,70.1298630297,6,24,159.328049042,56.8043040057,4.31925973367,0.252301186958,0.661425497385,25.6210737593,105.226211263
