,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,31.8607683024,5,24,79.6118057566,167.943677316,0.0123394794721,56.6867101155,54.6488618114,112.62896949
