,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,71.5098347277,5,24,158.909938607,48.570343759,0.106894111546,24.7117047457,30.0584651331,49.5490518432
