,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,21.0704164373,5,24,58.0311020263,11.1487731885,0.0545695164747,283.794095896,0.249635915425,17.6578519729
