,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,16.6687816394,5,24,49.2278324305,67.900286312,3.88270224782,188.370720741,0.247307441017,0.120695652935
