,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,39.8525492706,5,24,95.595367693,71.9058053474,0.0998706812646,0.0403326915765,0.749558042207,459.447221399
