,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,64.1457093068,5,24,144.181687765,11.4379889302,0.00464433759019,3.93162623801,35.7543819471,108.115158236
