,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,28.7195617597,6,24,76.5074465014,71.4912630351,33.7975568156,0.117678601407,94.7274440392,12.1539454182,18.5783980501
