,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,67.3122815053,5,24,150.514832162,55.1114612229,0.0380603828685,66.1037829449,127.918125879,113.304612774
