,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,43.2642194329,6,24,105.596761848,41.5952459601,3.6350636333,0.173148113156,0.656809209991,17.0777306757,19.1065913866
