,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal,theta(cost=high),theta(cost=low)
0,0,True,63.3072366241,5,24,142.5047424,9.07766646122,0.207205451312,1.48311228067,40.1124729495,46.539426413
