,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_rel_trunc,theta(cost=high),theta(cost=low)
0,0,True,25.6661661208,5,24,67.2226013933,230.33387554,0.225518750764,93.7888054216,16.1105798524,40.195156473
