,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,71.9095612157,5,24,159.709391583,30.4795205652,0.138535679774,27.4755743201,17.6940378246,83.5254607657
