,iteration,success,nllh,k,N,bic,c,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,58.6486045367,5,24,133.187478225,0.399124995986,0.0879642900985,2.53545573661,59.8375854723,108.694846707
