,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,80.0668032184,5,24,176.023875588,41.3711159702,0.341561214193,6.81822305493,25.1978513188,26.6928210181
